origin,destination,2016,2025,2035,2050
4179,2199,0.0,0.0,4.0,4.2994012
309,2199,0.0,0.0,4.0,8.0
4290,2199,0.0,0.0,4.0,2.0
2882,2199,0.0,0.0,4.0,6.2994012
1075,2199,0.0,0.0,4.0,1.0
3506,2199,0.0,0.0,4.0,12.0
3178,2199,0.0,0.0,4.0,3.0
4593,2199,0.0,0.0,4.0,4.5
3888,2199,0.0,0.0,4.0,7.0
3890,2199,0.0,0.0,4.0,4.5
901,2199,0.0,0.0,4.0,0.5
4489,2199,0.0,0.0,4.0,3.0
3584,2199,0.0,0.0,4.0,9.5
909,2199,0.0,0.0,4.0,5.7994012
3599,2199,0.0,0.0,4.0,4.5
4405,2199,0.0,0.0,4.0,7.2994012
910,2199,0.0,0.0,4.0,2.2994012
3508,2199,0.0,0.0,4.0,7.2994012
3511,2199,0.0,0.0,4.0,4.2994012
488,2199,0.0,0.0,4.0,2.5
788,2199,0.0,0.0,4.0,6.5
251,2199,0.0,0.0,4.0,2.0
3930,2199,0.0,0.0,4.0,14.0
969,2199,0.0,0.0,4.0,2.5
4393,2199,0.0,0.0,4.0,2.2994012
932,2199,0.0,0.0,4.0,2.0
957,2199,0.0,0.0,4.0,2.0
219,2199,0.0,0.0,4.0,4.0
939,2199,0.0,0.0,4.0,2.0
3747,2199,0.0,0.0,4.0,4.0
3238,2199,0.0,0.0,4.0,11.0
3815,2199,0.0,0.0,4.0,7.0988024
4512,2199,0.0,0.0,4.0,0.2994012
674,2199,0.0,0.0,4.0,2.0
3687,2199,0.0,0.0,4.0,7.0
3861,2199,0.0,0.0,4.0,2.0
839,2199,0.0,0.0,4.0,3.5
4458,2199,0.0,0.0,4.0,1.2994012
3684,2199,0.0,0.0,4.0,3.0
3308,2199,0.0,0.0,4.0,4.0
637,2199,0.0,0.0,4.0,1.0
3306,2199,0.0,0.0,4.0,4.5
3298,2199,0.0,0.0,4.0,10.0
3139,2199,0.0,0.0,4.0,5.5
3675,2199,0.0,0.0,4.0,3.0
983,2199,0.0,0.0,4.0,10.0988024
3466,2199,0.0,0.0,4.0,2.2994012
3369,2199,0.0,0.0,4.0,2.5
3664,2199,0.0,0.0,4.0,3.0
3806,2199,0.0,0.0,4.0,7.0
732,2199,0.0,0.0,4.0,7.2994012
550,2199,0.0,0.0,4.0,6.0
4791,2199,0.0,0.0,3.8982036,3.2994012
3706,2199,0.0,0.0,3.8333333,9.2994012
2307,2199,0.0,0.0,3.7994012,4.0
2715,2199,0.0,0.0,3.7994012,11.0988024
4386,2199,0.0,0.0,3.7994012,7.0988024
1122,2199,0.0,0.0,3.7994012,4.0
1186,2199,0.0,0.0,3.7994012,1.0
4716,2199,0.0,0.0,3.7994012,5.5
1891,2199,0.0,0.0,3.7994012,2.5988024
745,2199,0.0,0.0,3.7994012,3.5988024
4338,2199,0.0,0.0,3.7994012,7.5
1916,2199,0.0,0.0,3.7994012,2.2994012
3686,2199,0.0,0.0,3.7994012,4.5988024
755,2199,0.0,0.0,3.7994012,10.7994012
3985,2199,0.0,0.0,3.5988024,3.5
4956,2199,0.0,0.0,3.5988024,7.0
4496,2199,0.0,0.0,3.5988024,9.6976048
4834,2199,0.0,0.0,3.5988024,4.0
4829,2199,0.0,0.0,3.5,5.5
2372,2199,0.0,0.0,3.5,7.2994012
2859,2199,0.0,0.0,3.5,5.0
3942,2199,0.0,0.0,3.5,3.7994012
4807,2199,0.0,0.0,3.5,2.0
4371,2199,0.0,0.0,3.5,7.0
1345,2199,0.0,0.0,3.5,9.2994012
467,2199,0.0,0.0,3.5,5.0
4732,2199,0.0,0.0,3.5,9.5
4192,2199,0.0,0.0,3.5,3.0
816,2199,0.0,0.0,3.5,8.0
2377,2199,0.0,0.0,3.5,3.0
1027,2199,0.0,0.0,3.5,4.5
710,2199,0.0,0.0,3.5,2.0
853,2199,0.0,0.0,3.5,2.0
3356,2199,0.0,0.0,3.5,3.0988024
3740,2199,0.0,0.0,3.5,2.0
812,2199,0.0,0.0,3.5,1.0
3680,2199,0.0,0.0,3.5,5.5988024
4523,2199,0.0,0.0,3.5,4.0
4158,2199,0.0,0.0,3.5,4.0
2092,2199,0.0,0.0,3.5,9.5
4723,2199,0.0,0.0,3.5,5.0
1205,2199,0.0,0.0,3.5,2.0
4537,2199,0.0,0.0,3.5,7.0
1613,2199,0.0,0.0,3.5,4.5
1795,2199,0.0,0.0,3.5,7.0
206,2199,0.0,0.0,3.5,4.0
4011,2199,0.0,0.0,3.5,0.2994012
2971,2199,0.0,0.0,3.5,2.0
2469,2199,0.0,0.0,3.5,4.5
3931,2199,0.0,0.0,3.5,6.0
1385,2199,0.0,0.0,3.5,2.5
2330,2199,0.0,0.0,3.5,5.0
3637,2199,0.0,0.0,3.5,1.5
2568,2199,0.0,0.0,3.5,4.2994012
1488,2199,0.0,0.0,3.5,8.0
3769,2199,0.0,0.0,3.5,2.0
3509,2199,0.0,0.0,3.5,8.5
4105,2199,0.0,0.0,3.5,11.0
3207,2199,0.0,0.0,3.5,1.0
1173,2199,0.0,0.0,3.5,7.2994012
4546,2199,0.0,0.0,3.5,0.0
282,2199,0.0,0.0,3.5,1.0
1176,2199,0.0,0.0,3.5,5.0
2480,2199,0.0,0.0,3.2994012,2.0
1530,2199,0.0,0.0,3.2994012,6.2994012
4194,2199,0.0,0.0,3.2994012,3.0
3802,2199,0.0,0.0,3.2994012,13.2994012
1634,2199,0.0,0.0,3.2994012,1.0
1354,2199,0.0,0.0,3.2994012,3.0
780,2199,0.0,0.0,3.2994012,2.0
4809,2199,0.0,0.0,3.2994012,5.0
759,2199,0.0,0.0,3.2994012,1.5
722,2199,0.0,0.0,3.2994012,1.5
32,2199,0.0,0.0,3.2994012,0.0
276,2199,0.0,0.0,3.2994012,10.5988024
2108,2199,0.0,0.0,3.2994012,5.7994012
821,2199,0.0,0.0,3.2994012,0.0
3987,2199,0.0,0.0,3.2994012,2.0
916,2199,0.0,0.0,3.2994012,9.5988024
1685,2199,0.0,0.0,3.2994012,8.7994012
3780,2199,0.0,0.0,3.2994012,4.0
1253,2199,0.0,0.0,3.2994012,6.5
3979,2199,0.0,0.0,3.2994012,6.0
4345,2199,0.0,0.0,3.2994012,0.0
4440,2199,0.0,0.0,3.2994012,7.0
1231,2199,0.0,0.0,3.2994012,5.0988024
3256,2199,0.0,0.0,3.2994012,2.0
2828,2199,0.0,0.0,3.2994012,4.0
3163,2199,0.0,0.0,3.2994012,3.2994012
1363,2199,0.0,0.0,3.0988024,7.5
4938,2199,0.0,0.0,3.0,2.0
344,2199,0.0,0.0,3.0,2.0
4406,2199,0.0,0.0,3.0,6.5
72,2199,0.0,0.0,3.0,1.5
697,2199,0.0,0.0,3.0,4.0
2463,2199,0.0,0.0,3.0,3.0
3468,2199,0.0,0.0,3.0,5.5
3799,2199,0.0,0.0,3.0,2.0
3632,2199,0.0,0.0,3.0,1.0
2420,2199,0.0,0.0,3.0,0.0
1973,2199,0.0,0.0,3.0,3.5
3657,2199,0.0,0.0,3.0,3.0
1589,2199,0.0,0.0,3.0,2.5
2294,2199,0.0,0.0,3.0,2.0
3659,2199,0.0,0.0,3.0,3.5
2483,2199,0.0,0.0,3.0,6.0
4976,2199,0.0,0.0,3.0,2.0
591,2199,0.0,0.0,3.0,7.0
565,2199,0.0,0.0,3.0,2.0
2488,2199,0.0,0.0,3.0,6.0
326,2199,0.0,0.0,3.0,2.5
2057,2199,0.0,0.0,3.0,4.0
2101,2199,0.0,0.0,3.0,0.5
3625,2199,0.0,0.0,3.0,4.0
3762,2199,0.0,0.0,3.0,8.0
3622,2199,0.0,0.0,3.0,8.5
244,2199,0.0,0.0,3.0,2.0
672,2199,0.0,0.0,3.0,5.2994012
371,2199,0.0,0.0,3.0,0.0
4869,2199,0.0,0.0,3.0,4.0
4193,2199,0.0,0.0,3.0,4.7994012
4878,2199,0.0,0.0,3.0,9.0988024
2370,2199,0.0,0.0,3.0,1.2994012
4213,2199,0.0,0.0,3.0,4.0
678,2199,0.0,0.0,3.0,2.0
2435,2199,0.0,0.0,3.0,3.5
4477,2199,0.0,0.0,3.0,2.0
2355,2199,0.0,0.0,3.0,13.5
3594,2199,0.0,0.0,3.0,2.5
2339,2199,0.0,0.0,3.0,8.2994012
541,2199,0.0,0.0,3.0,6.5
384,2199,0.0,0.0,3.0,5.5
4220,2199,0.0,0.0,3.0,4.2994012
3770,2199,0.0,0.0,3.0,6.5
3767,2199,0.0,0.0,3.0,7.0
2459,2199,0.0,0.0,3.0,6.0
1768,2199,0.0,0.0,3.0,5.0
55,2199,0.0,0.0,3.0,1.0
4199,2199,0.0,0.0,3.0,12.5
4460,2199,0.0,0.0,3.0,3.0
352,2199,0.0,0.0,3.0,5.2994012
56,2199,0.0,0.0,3.0,3.0
196,2199,0.0,0.0,3.0,0.0
4996,2199,0.0,0.0,3.0,3.0
4370,2199,0.0,0.0,3.0,8.5
3263,2199,0.0,0.0,3.0,2.0
3001,2199,0.0,0.0,3.0,3.5
905,2199,0.0,0.0,3.0,6.0
4038,2199,0.0,0.0,3.0,5.2994012
2876,2199,0.0,0.0,3.0,1.5
4040,2199,0.0,0.0,3.0,1.5
889,2199,0.0,0.0,3.0,7.2994012
2864,2199,0.0,0.0,3.0,2.0
4396,2199,0.0,0.0,3.0,12.5988024
4691,2199,0.0,0.0,3.0,6.5988024
1160,2199,0.0,0.0,3.0,0.0
982,2199,0.0,0.0,3.0,1.5
3976,2199,0.0,0.0,3.0,2.0
454,2199,0.0,0.0,3.0,4.2994012
3270,2199,0.0,0.0,3.0,4.0
178,2199,0.0,0.0,3.0,0.5
1038,2199,0.0,0.0,3.0,2.0
3013,2199,0.0,0.0,3.0,3.2994012
2766,2199,0.0,0.0,3.0,1.5
1162,2199,0.0,0.0,3.0,4.2994012
1157,2199,0.0,0.0,3.0,0.0
3938,2199,0.0,0.0,3.0,2.5
3983,2199,0.0,0.0,3.0,2.0
4628,2199,0.0,0.0,3.0,4.0
1063,2199,0.0,0.0,3.0,4.0988024
2983,2199,0.0,0.0,3.0,6.5
4630,2199,0.0,0.0,3.0,6.2994012
4000,2199,0.0,0.0,3.0,9.5
472,2199,0.0,0.0,3.0,0.0
1050,2199,0.0,0.0,3.0,2.0
3124,2199,0.0,0.0,3.0,2.0
2956,2199,0.0,0.0,3.0,4.0
197,2199,0.0,0.0,3.0,2.0
1093,2199,0.0,0.0,3.0,3.0
2947,2199,0.0,0.0,3.0,2.5
940,2199,0.0,0.0,3.0,4.2994012
937,2199,0.0,0.0,3.0,2.0
145,2199,0.0,0.0,3.0,2.0
4023,2199,0.0,0.0,3.0,0.0
3164,2199,0.0,0.0,3.0,1.0
4562,2199,0.0,0.0,3.0,10.2994012
3082,2199,0.0,0.0,3.0,2.0
4076,2199,0.0,0.0,3.0,3.0
1271,2199,0.0,0.0,3.0,3.0
225,2199,0.0,0.0,3.0,3.5
3409,2199,0.0,0.0,3.0,1.7994012
1427,2199,0.0,0.0,3.0,3.5
2596,2199,0.0,0.0,3.0,12.0
989,2199,0.0,0.0,3.0,4.0
3952,2199,0.0,0.0,3.0,5.0
1446,2199,0.0,0.0,3.0,2.0
1456,2199,0.0,0.0,3.0,8.0
1460,2199,0.0,0.0,3.0,4.5988024
190,2199,0.0,0.0,3.0,0.0
4081,2199,0.0,0.0,3.0,2.5
4792,2199,0.0,0.0,3.0,7.5
2565,2199,0.0,0.0,3.0,2.0
733,2199,0.0,0.0,3.0,5.0
1523,2199,0.0,0.0,3.0,1.2994012
992,2199,0.0,0.0,3.0,3.5
1529,2199,0.0,0.0,3.0,4.0
226,2199,0.0,0.0,3.0,4.2994012
2515,2199,0.0,0.0,3.0,1.0
985,2199,0.0,0.0,3.0,3.5
765,2199,0.0,0.0,3.0,6.0
2632,2199,0.0,0.0,3.0,6.2994012
3958,2199,0.0,0.0,3.0,3.0988024
820,2199,0.0,0.0,3.0,6.0
2760,2199,0.0,0.0,3.0,4.0
109,2199,0.0,0.0,3.0,0.5
182,2199,0.0,0.0,3.0,3.0
3350,2199,0.0,0.0,3.0,1.0
4089,2199,0.0,0.0,3.0,7.0
2729,2199,0.0,0.0,3.0,1.2994012
2712,2199,0.0,0.0,3.0,9.0
807,2199,0.0,0.0,3.0,2.0
418,2199,0.0,0.0,3.0,7.5988024
221,2199,0.0,0.0,3.0,0.0
4103,2199,0.0,0.0,3.0,2.0
1356,2199,0.0,0.0,3.0,3.2994012
3371,2199,0.0,0.0,3.0,4.7994012
800,2199,0.0,0.0,3.0,3.5988024
4749,2199,0.0,0.0,3.0,6.2994012
462,2199,0.0,0.0,3.0,0.0
1051,2199,0.0,0.0,3.0,1.0
4114,2199,0.0,0.0,2.8333333,6.0
430,2199,0.0,0.0,2.7994012,0.0
3640,2199,0.0,0.0,2.7994012,4.2994012
4003,2199,0.0,0.0,2.7994012,4.0
702,2199,0.0,0.0,2.7994012,1.0
4221,2199,0.0,0.0,2.7994012,6.0
1223,2199,0.0,0.0,2.7994012,1.0
4979,2199,0.0,0.0,2.7994012,3.5
4701,2199,0.0,0.0,2.7994012,8.0988024
4376,2199,0.0,0.0,2.7994012,9.5
1035,2199,0.0,0.0,2.7994012,5.2994012
797,2199,0.0,0.0,2.7994012,8.0
529,2199,0.0,0.0,2.5988024,1.2994012
4457,2199,0.0,0.0,2.5,7.0
4482,2199,0.0,0.0,2.5,0.5
4470,2199,0.0,0.0,2.5,4.0
4303,2199,0.0,0.0,2.5,7.7994012
4954,2199,0.0,0.0,2.5,0.0
4445,2199,0.0,0.0,2.5,6.2994012
4589,2199,0.0,0.0,2.5,7.7994012
217,2199,0.0,0.0,2.5,5.5
4880,2199,0.0,0.0,2.5,2.0
4556,2199,0.0,0.0,2.5,7.0
272,2199,0.0,0.0,2.5,3.2994012
4480,2199,0.0,0.0,2.5,1.0
2187,2199,0.0,0.0,2.5,2.0
3988,2199,0.0,0.0,2.5,4.0
2327,2199,0.0,0.0,2.5,2.0
1623,2199,0.0,0.0,2.5,3.0
3172,2199,0.0,0.0,2.5,5.0
4061,2199,0.0,0.0,2.5,8.0
644,2199,0.0,0.0,2.5,2.2994012
1481,2199,0.0,0.0,2.5,6.0
993,2199,0.0,0.0,2.5,0.0
1421,2199,0.0,0.0,2.5,3.5988024
887,2199,0.0,0.0,2.5,1.0
3044,2199,0.0,0.0,2.5,6.7994012
1417,2199,0.0,0.0,2.5,4.0
1414,2199,0.0,0.0,2.5,7.5
1499,2199,0.0,0.0,2.5,5.2994012
1322,2199,0.0,0.0,2.5,7.2994012
3323,2199,0.0,0.0,2.5,7.5
3741,2199,0.0,0.0,2.5,2.2994012
1313,2199,0.0,0.0,2.5,2.0
3373,2199,0.0,0.0,2.5,4.0
1159,2199,0.0,0.0,2.5,2.2994012
2831,2199,0.0,0.0,2.5,2.0
3414,2199,0.0,0.0,2.5,4.0
756,2199,0.0,0.0,2.5,2.0
1309,2199,0.0,0.0,2.5,4.0
711,2199,0.0,0.0,2.5,2.0
1952,2199,0.0,0.0,2.5,4.0
3875,2199,0.0,0.0,2.5,2.2994012
393,2199,0.0,0.0,2.5,3.0
3887,2199,0.0,0.0,2.5,3.5
925,2199,0.0,0.0,2.5,2.0
2613,2199,0.0,0.0,2.3982036,4.0
603,2199,0.0,0.0,2.2994012,2.0
2617,2199,0.0,0.0,2.2994012,5.7994012
1262,2199,0.0,0.0,2.2994012,2.7994012
3624,2199,0.0,0.0,2.2994012,8.0
4382,2199,0.0,0.0,2.2994012,2.5988024
1389,2199,0.0,0.0,2.2994012,0.0
567,2199,0.0,0.0,2.2994012,5.0
3072,2199,0.0,0.0,2.2994012,5.2994012
1212,2199,0.0,0.0,2.2994012,4.7994012
3091,2199,0.0,0.0,2.2994012,2.5
528,2199,0.0,0.0,2.2994012,1.0
2004,2199,0.0,0.0,2.2994012,2.5988024
3364,2199,0.0,0.0,2.2994012,5.0
1450,2199,0.0,0.0,2.0988024,3.0
3141,2199,0.0,0.0,2.0,2.0
787,2199,0.0,0.0,2.0,1.0
164,2199,0.0,0.0,2.0,1.0
3305,2199,0.0,0.0,2.0,3.8333333
4519,2199,0.0,0.0,2.0,4.0
1070,2199,0.0,0.0,2.0,0.0
2965,2199,0.0,0.0,2.0,4.0
4516,2199,0.0,0.0,2.0,5.5988024
810,2199,0.0,0.0,2.0,5.0
2962,2199,0.0,0.0,2.0,4.5
1086,2199,0.0,0.0,2.0,3.5
3368,2199,0.0,0.0,2.0,1.0
1097,2199,0.0,0.0,2.0,4.0
2934,2199,0.0,0.0,2.0,0.0
1101,2199,0.0,0.0,2.0,2.0
1061,2199,0.0,0.0,2.0,31.5
779,2199,0.0,0.0,2.0,0.0
151,2199,0.0,0.0,2.0,0.0
1107,2199,0.0,0.0,2.0,3.0
4654,2199,0.0,0.0,2.0,2.0
757,2199,0.0,0.0,2.0,6.0
147,2199,0.0,0.0,2.0,3.5
752,2199,0.0,0.0,2.0,7.7994012
1130,2199,0.0,0.0,2.0,4.7994012
138,2199,0.0,0.0,2.0,4.0
2911,2199,0.0,0.0,2.0,1.2994012
4486,2199,0.0,0.0,2.0,5.0988024
3304,2199,0.0,0.0,2.0,2.0
1057,2199,0.0,0.0,2.0,1.0
964,2199,0.0,0.0,2.0,1.0
171,2199,0.0,0.0,2.0,3.0
965,2199,0.0,0.0,2.0,1.0
3114,2199,0.0,0.0,2.0,4.0
4592,2199,0.0,0.0,2.0,2.2994012
3143,2199,0.0,0.0,2.0,4.5
4565,2199,0.0,0.0,2.0,1.0
3189,2199,0.0,0.0,2.0,1.0
3203,2199,0.0,0.0,2.0,5.2994012
896,2199,0.0,0.0,2.0,3.5
1168,2199,0.0,0.0,2.0,1.0
1005,2199,0.0,0.0,2.0,1.0
4604,2199,0.0,0.0,2.0,0.0
1012,2199,0.0,0.0,2.0,4.0
3221,2199,0.0,0.0,2.0,3.5
888,2199,0.0,0.0,2.0,1.0
4544,2199,0.0,0.0,2.0,2.2994012
3239,2199,0.0,0.0,2.0,2.2994012
348,2199,0.0,0.0,2.0,1.0
3269,2199,0.0,0.0,2.0,3.0
848,2199,0.0,0.0,2.0,4.7994012
846,2199,0.0,0.0,2.0,0.0
1019,2199,0.0,0.0,2.0,7.7994012
4528,2199,0.0,0.0,2.0,1.0
1024,2199,0.0,0.0,2.0,3.5
844,2199,0.0,0.0,2.0,3.0
3012,2199,0.0,0.0,2.0,6.0
172,2199,0.0,0.0,2.0,3.0
3005,2199,0.0,0.0,2.0,3.2994012
316,2199,0.0,0.0,2.0,0.0
4699,2199,0.0,0.0,2.0,1.0
1177,2199,0.0,0.0,2.0,3.0
45,2199,0.0,0.0,2.0,1.0
1673,2199,0.0,0.0,2.0,4.0
2403,2199,0.0,0.0,2.0,4.5
1660,2199,0.0,0.0,2.0,3.5
1656,2199,0.0,0.0,2.0,0.0
36,2199,0.0,0.0,2.0,0.5
38,2199,0.0,0.0,2.0,3.0
41,2199,0.0,0.0,2.0,0.2994012
2428,2199,0.0,0.0,2.0,2.0
34,2199,0.0,0.0,2.0,1.0
1629,2199,0.0,0.0,2.0,5.5
2444,2199,0.0,0.0,2.0,0.0
1614,2199,0.0,0.0,2.0,3.5
4839,2199,0.0,0.0,2.0,1.5
4838,2199,0.0,0.0,2.0,3.5
4836,2199,0.0,0.0,2.0,1.0
1541,2199,0.0,0.0,2.0,1.0
1696,2199,0.0,0.0,2.0,6.0
1721,2199,0.0,0.0,2.0,3.5
124,2199,0.0,0.0,2.0,1.0
4967,2199,0.0,0.0,2.0,6.0
2037,2199,0.0,0.0,2.0,0.0
2022,2199,0.0,0.0,2.0,4.0
2232,2199,0.0,0.0,2.0,1.0
4971,2199,0.0,0.0,2.0,1.0
2238,2199,0.0,0.0,2.0,1.0
14,2199,0.0,0.0,2.0,1.5
4968,2199,0.0,0.0,2.0,3.0
1880,2199,0.0,0.0,2.0,3.5
1732,2199,0.0,0.0,2.0,3.5
1875,2199,0.0,0.0,2.0,5.2994012
1852,2199,0.0,0.0,2.0,1.5
1790,2199,0.0,0.0,2.0,2.0
1759,2199,0.0,0.0,2.0,0.5
4905,2199,0.0,0.0,2.0,2.0
27,2199,0.0,0.0,2.0,0.0
2350,2199,0.0,0.0,2.0,1.5
4820,2199,0.0,0.0,2.0,5.0
82,2199,0.0,0.0,2.0,1.2994012
1526,2199,0.0,0.0,2.0,2.2994012
1240,2199,0.0,0.0,2.0,0.0
2717,2199,0.0,0.0,2.0,0.0
1315,2199,0.0,0.0,2.0,1.0
107,2199,0.0,0.0,2.0,1.0
1301,2199,0.0,0.0,2.0,0.2994012
1296,2199,0.0,0.0,2.0,2.0
1272,2199,0.0,0.0,2.0,2.0
4706,2199,0.0,0.0,2.0,4.0
118,2199,0.0,0.0,2.0,5.0
4806,2199,0.0,0.0,2.0,0.0
1221,2199,0.0,0.0,2.0,1.5988023999999998
4693,2199,0.0,0.0,2.0,5.7994012
122,2199,0.0,0.0,2.0,1.2994012
4685,2199,0.0,0.0,2.0,7.5988024
4683,2199,0.0,0.0,2.0,3.0
1204,2199,0.0,0.0,2.0,1.0
1195,2199,0.0,0.0,2.0,1.0
2711,2199,0.0,0.0,2.0,1.0
2710,2199,0.0,0.0,2.0,3.2994012
1329,2199,0.0,0.0,2.0,4.0
2704,2199,0.0,0.0,2.0,0.0
1493,2199,0.0,0.0,2.0,0.0
2561,2199,0.0,0.0,2.0,0.0
1462,2199,0.0,0.0,2.0,4.5
1455,2199,0.0,0.0,2.0,1.2994012
87,2199,0.0,0.0,2.0,0.0
89,2199,0.0,0.0,2.0,2.5
95,2199,0.0,0.0,2.0,0.0
1420,2199,0.0,0.0,2.0,0.0
2619,2199,0.0,0.0,2.0,1.0
4756,2199,0.0,0.0,2.0,4.0
1412,2199,0.0,0.0,2.0,0.0
99,2199,0.0,0.0,2.0,4.0
1370,2199,0.0,0.0,2.0,3.0
2664,2199,0.0,0.0,2.0,2.0
2700,2199,0.0,0.0,2.0,4.0
730,2199,0.0,0.0,2.0,4.5
650,2199,0.0,0.0,2.0,5.5
4085,2199,0.0,0.0,2.0,0.0
525,2199,0.0,0.0,2.0,0.0
662,2199,0.0,0.0,2.0,2.5
557,2199,0.0,0.0,2.0,5.2994012
553,2199,0.0,0.0,2.0,0.0
3790,2199,0.0,0.0,2.0,6.0
3807,2199,0.0,0.0,2.0,2.0
3814,2199,0.0,0.0,2.0,4.0
4451,2199,0.0,0.0,2.0,1.0
431,2199,0.0,0.0,2.0,1.0
4013,2199,0.0,0.0,2.0,2.8333333
3525,2199,0.0,0.0,2.0,3.0
3832,2199,0.0,0.0,2.0,0.0
3836,2199,0.0,0.0,2.0,6.0
3837,2199,0.0,0.0,2.0,3.5988024
673,2199,0.0,0.0,2.0,1.7994012
234,2199,0.0,0.0,2.0,0.0
3743,2199,0.0,0.0,2.0,2.0
257,2199,0.0,0.0,2.0,4.0
243,2199,0.0,0.0,2.0,1.0
299,2199,0.0,0.0,2.0,2.5
401,2199,0.0,0.0,2.0,6.0
4433,2199,0.0,0.0,2.0,2.8982036
409,2199,0.0,0.0,2.0,0.0
610,2199,0.0,0.0,2.0,2.7994012
4119,2199,0.0,0.0,2.0,3.5
3617,2199,0.0,0.0,2.0,5.5
4412,2199,0.0,0.0,2.0,4.0
398,2199,0.0,0.0,2.0,0.0
4087,2199,0.0,0.0,2.0,12.0
589,2199,0.0,0.0,2.0,1.7994012
3692,2199,0.0,0.0,2.0,4.0
3721,2199,0.0,0.0,2.0,0.0
3722,2199,0.0,0.0,2.0,7.0988024
3842,2199,0.0,0.0,2.0,2.0
4452,2199,0.0,0.0,2.0,0.0
288,2199,0.0,0.0,2.0,1.0
3961,2199,0.0,0.0,2.0,1.0
3920,2199,0.0,0.0,2.0,2.0
3919,2199,0.0,0.0,2.0,2.0
3934,2199,0.0,0.0,2.0,2.0
3936,2199,0.0,0.0,2.0,2.2994012
3939,2199,0.0,0.0,2.0,7.5
4230,2199,0.0,0.0,2.0,2.0
700,2199,0.0,0.0,2.0,4.0
263,2199,0.0,0.0,2.0,2.5
3940,2199,0.0,0.0,2.0,5.0
4468,2199,0.0,0.0,2.0,7.5
3953,2199,0.0,0.0,2.0,4.0
3956,2199,0.0,0.0,2.0,3.5
4465,2199,0.0,0.0,2.0,0.0
228,2199,0.0,0.0,2.0,3.0
4436,2199,0.0,0.0,2.0,3.2994012
509,2199,0.0,0.0,2.0,2.0
3507,2199,0.0,0.0,2.0,1.2994012
283,2199,0.0,0.0,2.0,3.0
507,2199,0.0,0.0,2.0,6.0
688,2199,0.0,0.0,2.0,2.0
4462,2199,0.0,0.0,2.0,2.0
380,2199,0.0,0.0,2.0,6.0
1068,2199,0.0,0.0,1.7994012,5.0
1333,2199,0.0,0.0,1.7994012,5.0
2335,2199,0.0,0.0,1.7994012,3.0988024
1809,2199,0.0,0.0,1.7994012,5.0
1665,2199,0.0,0.0,1.7994012,11.8982036
2124,2199,0.0,0.0,1.7994012,2.2994012
4542,2199,0.0,0.0,1.7994012,1.2994012
1088,2199,0.0,0.0,1.5988023999999998,1.2994012
4799,2199,0.0,0.0,1.5988023999999998,4.5
974,2199,0.0,0.0,1.5,2.0
114,2199,0.0,0.0,1.5,2.0
492,2199,0.0,0.0,1.5,0.5
4016,2199,0.0,0.0,1.5,1.0
1025,2199,0.0,0.0,1.5,2.0
2410,2199,0.0,0.0,1.5,6.0
4648,2199,0.0,0.0,1.5,0.0
3898,2199,0.0,0.0,1.5,2.0
92,2199,0.0,0.0,1.5,0.0
2497,2199,0.0,0.0,1.5,6.0
4068,2199,0.0,0.0,1.5,1.7994012
73,2199,0.0,0.0,1.5,1.2994012
256,2199,0.0,0.0,1.5,2.0
558,2199,0.0,0.0,1.5,9.2994012
2750,2199,0.0,0.0,1.5,0.0
4712,2199,0.0,0.0,1.5,6.5
1305,2199,0.0,0.0,1.5,1.0
3924,2199,0.0,0.0,1.5,1.5
229,2199,0.0,0.0,1.5,0.0
214,2199,0.0,0.0,1.5,0.0
1925,2199,0.0,0.0,1.5,5.0
2274,2199,0.0,0.0,1.5,2.0
923,2199,0.0,0.0,1.5,1.0988023999999998
4525,2199,0.0,0.0,1.5,4.0
3455,2199,0.0,0.0,1.5,0.0
4800,2199,0.0,0.0,1.2994012,1.0
3321,2199,0.0,0.0,1.2994012,1.2994012
2616,2199,0.0,0.0,1.2994012,2.0
1440,2199,0.0,0.0,1.2994012,1.2994012
677,2199,0.0,0.0,1.2994012,0.0
54,2199,0.0,0.0,1.2994012,1.0
3816,2199,0.0,0.0,1.2994012,0.0
3332,2199,0.0,0.0,1.2994012,3.0
3411,2199,0.0,0.0,1.2994012,3.0
3588,2199,0.0,0.0,1.2994012,0.0
651,2199,0.0,0.0,1.2994012,1.0
583,2199,0.0,0.0,1.2994012,3.0
667,2199,0.0,0.0,1.2994012,0.0
399,2199,0.0,0.0,1.2994012,4.2994012
2491,2199,0.0,0.0,1.2994012,3.0
131,2199,0.0,0.0,1.2994012,2.0
1116,2199,0.0,0.0,1.2994012,0.0
1187,2199,0.0,0.0,1.2994012,1.0
1181,2199,0.0,0.0,1.2994012,3.5
676,2199,0.0,0.0,1.2994012,3.5
3478,2199,0.0,0.0,1.2994012,2.5
1980,2199,0.0,0.0,1.0,0.0
383,2199,0.0,0.0,1.0,2.0
447,2199,0.0,0.0,1.0,1.0
285,2199,0.0,0.0,1.0,4.0
389,2199,0.0,0.0,1.0,1.0
2553,2199,0.0,0.0,1.0,6.0
4181,2199,0.0,0.0,1.0,7.0
4811,2199,0.0,0.0,1.0,2.2994012
4961,2199,0.0,0.0,1.0,1.0
77,2199,0.0,0.0,1.0,0.0
4802,2199,0.0,0.0,1.0,5.0
1990,2199,0.0,0.0,1.0,0.0
3998,2199,0.0,0.0,1.0,0.0
